0	-302.5
1	-302.5
2	-298.5
3	-306.5
4	-298.5
5	-302.5
6	-302.5
7	-303.5
8	-302.5
9	-302.5
10	-302.5
11	-302.5
12	-302.5
13	-302.5
14	-297.5
15	-301.5
16	-302.5
17	-303.5
18	-306.5
19	-306.5
20	-302.5
21	-306.5
22	-302.5
23	-302.5
24	-306.5
25	-302.5
26	-303.5
27	-306.5
28	-302.5
29	-306.5
30	-298.5
31	-302.5
32	-306.5
33	-302.5
34	-298.5
35	-302.5
36	-306.5
37	-302.5
38	-302.5
39	-302.5
40	-303.5
41	-302.5
